id.yr.season,study,tag,id,N_locs,start_mig,end_mig
A89730_2010_fall,terra.natura-spain,89730,A89730,155,2010-08-16T12:37:30.570407Z,2010-09-05T10:02:49.713471Z
A89730_2010_spring,terra.natura-spain,89730,A89730,103,2010-02-11T15:39:54.709873Z,2010-05-19T08:20:05.290127Z
A89730_2011_fall,terra.natura-spain,89730,A89730,138,2011-08-25T11:34:54.972243Z,2011-09-15T13:31:56.371079Z
A89730_2011_spring,terra.natura-spain,89730,A89730,104,2011-02-18T13:59:30.456676Z,2011-03-22T03:00:37.000488Z
A89730_2012_fall,terra.natura-spain,89730,A89730,103,2012-08-05T17:09:47.043789Z,2012-08-20T22:08:29.863534Z
A89730_2012_spring,terra.natura-spain,89730,A89730,91,2012-03-01T01:00:00Z,2012-03-23T15:05:11.181438Z
A89730_2013_spring,terra.natura-spain,89730,A89730,65,2013-01-26T01:00:00Z,2013-03-19T23:04:37.145051Z
A89731_2009_fall,terra.natura-spain,89731,A89731,127,2009-09-02T22:03:34.404816Z,2009-09-30T02:20:39.090919Z
A89731_2010_fall,terra.natura-spain,89731,A89731,155,2010-08-31T03:37:32.727457Z,2010-09-27T02:00:00Z
A89731_2010_spring,terra.natura-spain,89731,A89731,131,2010-02-19T09:02:07.313874Z,2010-03-25T19:26:31.188254Z
A89731_2011_fall,terra.natura-spain,89731,A89731,160,2011-09-11T02:00:00Z,2011-09-30T02:43:04.680968Z
A89731_2011_spring,terra.natura-spain,89731,A89731,119,2011-02-18T01:00:00Z,2011-03-24T15:36:43.040833Z
A89731_2012_fall,terra.natura-spain,89731,A89731,41,,
A89731_2012_spring,terra.natura-spain,89731,A89731,131,2012-02-21T05:10:48.889058Z,2012-03-25T08:21:32.497849Z
Agri_2013_fall,buechley-mideast,130662,Agri,2965,2013-09-05T03:47:26.416284Z,2013-10-06T07:54:09.609901Z
Agri_2013_spring,buechley-mideast,130662,Agri,74,,
Agri_2014_fall,buechley-mideast,130662,Agri,14,,
Agri_2014_spring,buechley-mideast,130662,Agri,2142,2014-03-15T03:15:37.010542Z,2014-04-19T20:10:02.610699Z
Akaga_2018_fall,oppel-balkans,171362,Akaga,3739,2018-08-21T15:07:56.126164Z,2018-10-05T21:42:59.625397Z
Akaga_2018_spring,oppel-balkans,171362,Akaga,1100,,
Amud_2018_fall,efrat-israel,180318,Amud,1556,2018-09-15T02:21:57.042230Z,2018-11-11T18:00:00Z
Anna_2018_fall,oppel-balkans,171348,Anna,1297,2018-08-31T08:48:52.892997Z,2018-09-14T04:20:20.118747Z
Aoos_2015_fall,oppel-balkans,118154,Aoos,2052,2015-08-20T10:16:36.499825Z,2015-10-19T06:20:03.015586Z
Aoos_2015_spring,oppel-balkans,118154,Aoos,462,,
Aoos_2016_fall,oppel-balkans,118154,Aoos,961,2016-09-14T12:02:53.774685Z,2016-10-24T00:59:38.207401Z
Aoos_2016_spring,oppel-balkans,118154,Aoos,1328,2016-03-16T05:00:00Z,2016-04-23T03:14:22.658294Z
Aoos_2017_fall,oppel-balkans,118154,Aoos,1033,2017-09-01T14:55:09.461310Z,2017-10-18T01:05:53.591784Z
Aoos_2017_spring,oppel-balkans,118154,Aoos,748,2017-03-04T21:12:49.501384Z,2017-04-11T15:10:49.122456Z
Aoos_2018_fall,oppel-balkans,118154,Aoos,833,2018-07-24T14:09:37.741619Z,2018-10-07T19:49:54.935185Z
Aoos_2018_spring,oppel-balkans,118154,Aoos,806,2018-02-11T15:39:54.709873Z,2018-05-19T08:20:05.290127Z
Aras_2012_fall,buechley-mideast,118176,Aras,1396,2012-08-30T19:02:25.406811Z,2012-12-29T19:00:00Z
Aras_2013_spring,buechley-mideast,118176,Aras,559,,
Arda_2012_fall,oppel-balkans,118147,Arda,1407,2012-09-16T16:58:41.222088Z,2012-11-03T12:36:57.794764Z
Arda_2013_spring,oppel-balkans,118147,Arda,204,,
Ardahan_2013_fall,buechley-mideast,210,Ardahan,3998,2013-07-02T00:00:00Z,2013-09-26T11:02:31.806203Z
Ardahan_2013_spring,buechley-mideast,210,Ardahan,212,,
Ardahan_2014_fall,buechley-mideast,210,Ardahan,1825,2014-07-02T00:00:00Z,2014-11-16T07:20:05.290127Z
Ardahan_2014_spring,buechley-mideast,210,Ardahan,3972,2014-01-02T00:00:00Z,2014-05-15T09:17:32.055615Z
Armenia2_2015_fall,buechley-mideast,48500703868,Armenia2,1496,2015-08-20T12:13:59.020280Z,2015-10-10T03:00:00Z
Armenia3_2015_fall,buechley-mideast,48500704009,Armenia3,968,2015-09-13T03:05:24.357100Z,2015-10-15T05:40:48.835485Z
Arpacay_2012_fall,buechley-mideast,118174,Arpacay,202,2012-08-21T02:00:00Z,2013-01-05T07:20:05.290127Z
Asparuh_2013_fall,oppel-balkans,131250,Asparuh,320,2013-08-06T03:00:00Z,2013-12-20T07:20:05.290127Z
Batuecasa_2017_fall,douro-spain,17020,Batuecasa,3485,2017-08-25T05:21:29.443335Z,2017-11-01T23:00:00Z
Batuecasa_2017_spring,douro-spain,17020,Batuecasa,295,,
Batuecasa_2018_fall,douro-spain,17020,Batuecasa,2351,2018-09-19T03:01:46.762443Z,2018-10-03T15:52:04.885561Z
Batuecasa_2018_spring,douro-spain,17020,Batuecasa,2774,2018-01-18T02:00:00Z,2018-03-14T17:27:21.738443Z
BatuecasP_2017_fall,douro-spain,17022,BatuecasP,2614,2017-08-02T01:00:00Z,2017-10-26T02:26:39.705754Z
BatuecasP_2018_fall,douro-spain,17022,BatuecasP,3432,,
BatuecasP_2018_spring,douro-spain,17022,BatuecasP,3509,,
Belgin_2018_fall,oppel-balkans,171346,Belgin,832,2018-09-10T01:40:17.608232Z,2018-09-23T21:11:44.833983Z
Berenice_2013_fall,oppel-balkans,130672,Berenice,274,2013-08-26T18:17:12.155982Z,2013-09-13T16:15:59.563155Z
Blanka_2018_fall,oppel-balkans,171345,Blanka,2024,2018-08-31T00:00:00Z,2018-10-18T13:13:08.490343Z
Boris_2015_fall,oppel-balkans,149505,Boris,1875,2015-09-11T18:55:38.732582Z,2015-10-07T15:43:48.466542Z
Boris_2016_fall,oppel-balkans,149505,Boris,2127,2016-09-22T09:23:16.048671Z,2016-10-13T06:39:05.231993Z
Boris_2016_spring,oppel-balkans,149505,Boris,1806,2016-02-19T17:42:38.808363Z,2016-04-02T16:36:45.135316Z
Boris_2017_fall,oppel-balkans,149505,Boris,2029,2017-09-18T15:13:18.881530Z,2017-10-15T09:56:17.754714Z
Boris_2017_spring,oppel-balkans,149505,Boris,1829,2017-02-17T20:06:59.421217Z,2017-04-04T21:01:55.522893Z
Boris_2018_fall,oppel-balkans,149505,Boris,1985,2018-09-19T17:11:19.682176Z,2018-10-14T12:18:34.772820Z
Boris_2018_spring,oppel-balkans,149505,Boris,1840,2018-02-18T22:48:45.465626Z,2018-03-29T16:20:59.597065Z
Boyana_2018_fall,oppel-balkans,171357,Boyana,3746,2018-09-07T00:00:00Z,2018-10-27T04:43:55.788809Z
Boyana_2018_spring,oppel-balkans,171357,Boyana,1101,,
Brieva_2016_fall,migra-spain,4404,Brieva,2032,2016-08-18T16:38:16.389611Z,2016-10-30T08:12:49.251731Z
Brieva_2017_spring,migra-spain,4404,Brieva,1240,,
Bruco_2017_fall,life.rupis-spain,48505470927,Bruco,1481,2017-08-25T12:28:11.482060Z,2017-10-07T13:28:34.181101Z
Bruco_2018_spring,life.rupis-spain,48505470927,Bruco,24,,
Cabuk_2014_fall,buechley-mideast,132087,Cabuk,1521,2014-08-30T15:38:22.093919Z,2014-11-10T20:00:00Z
Cabuk_2015_fall,buechley-mideast,132087,Cabuk,1249,2015-09-30T14:55:00.914343Z,2015-10-31T14:04:59.550029Z
Cabuk_2015_spring,buechley-mideast,132087,Cabuk,1448,2015-05-19T11:00:51.640013Z,2015-07-08T22:22:15.691835Z
Camaces_2017_fall,douro-spain,17017,Camaces,381,2017-08-01T14:00:00Z,2017-12-16T07:20:05.290127Z
Castor_2014_fall,oppel-balkans,135955,Castor,2157,2014-08-13T09:09:29.957385Z,2014-10-14T22:33:34.534831Z
Castor_2014_spring,oppel-balkans,135955,Castor,530,,
Castor_2015_fall,oppel-balkans,135955,Castor,2164,2015-07-19T02:46:37.866577Z,2015-10-25T04:23:29.037861Z
Castor_2015_spring,oppel-balkans,135955,Castor,2121,2015-02-22T19:16:18.616016Z,2015-04-25T14:22:19.278939Z
Castor_2016_spring,oppel-balkans,135955,Castor,575,,
Djibouti_2013_fall,buechley-mideast,127589,Djibouti,1540,,
Djibouti_2013_spring,buechley-mideast,127589,Djibouti,516,,
Djibouti_2014_spring,buechley-mideast,127589,Djibouti,1030,,
Dobromir_2012_fall,oppel-balkans,118150,Dobromir,1489,2012-08-14T11:39:57.853475Z,2012-12-25T11:43:21.939500Z
Dobromir_2013_fall,oppel-balkans,118150,Dobromir,2239,,
Dobromir_2013_spring,oppel-balkans,118150,Dobromir,2217,,
Dobromir_2014_fall,oppel-balkans,118150,Dobromir,2173,2014-07-28T21:24:57.669068Z,2014-10-28T18:47:18.258119Z
Dobromir_2014_spring,oppel-balkans,118150,Dobromir,2125,2014-03-08T04:00:00Z,2014-06-25T23:00:00Z
Dobromir_2015_fall,oppel-balkans,118150,Dobromir,2188,2015-07-05T05:00:00Z,2015-11-30T19:17:30.530492Z
Dobromir_2015_spring,oppel-balkans,118150,Dobromir,2160,2015-03-02T04:00:00Z,2015-05-24T22:20:07.474213Z
Dobromir_2016_fall,oppel-balkans,118150,Dobromir,997,2016-08-15T13:20:25.840397Z,2016-10-08T07:31:01.251381Z
Dobromir_2016_spring,oppel-balkans,118150,Dobromir,2209,2016-04-16T17:33:57.237724Z,2016-06-30T23:00:00Z
Douro_2017_fall,life.rupis-spain,48797733050,Douro,1406,2017-08-20T05:59:00.081825Z,2017-09-20T13:19:28.164127Z
Douro_2017_spring,life.rupis-spain,48797733050,Douro,175,,
Douro_2018_fall,life.rupis-spain,48797733050,Douro,1991,2018-08-25T07:00:00Z,2018-10-09T20:00:00Z
Douro_2018_spring,life.rupis-spain,48797733050,Douro,1717,2018-01-24T06:00:00Z,2018-03-08T09:40:17.459978Z
Ekhi_2018_fall,migra-spain,5533,Ekhi,2622,2018-08-29T23:42:54.525888Z,2018-09-27T00:36:58.345505Z
Elodie_2016_fall,oppel-balkans,135956,Elodie,1426,2016-09-23T05:54:19.646486Z,2016-10-26T13:05:12.657961Z
Elodie_2017_fall,oppel-balkans,135956,Elodie,908,,
Elodie_2017_spring,oppel-balkans,135956,Elodie,2257,,
Endoia_2017_fall,migra-spain,5534,Endoia,856,2017-08-27T14:39:54.709873Z,2017-12-02T07:20:05.290127Z
Faia_2017_fall,life.rupis-spain,48505476460,Faia,1956,2017-08-20T14:38:27.494674Z,2017-12-31T17:00:00Z
Faia_2017_spring,life.rupis-spain,48505476460,Faia,218,,
Faia_2018_fall,life.rupis-spain,48505476460,Faia,678,2018-08-11T14:39:54.709873Z,2018-11-16T07:20:05.290127Z
Faia_2018_spring,life.rupis-spain,48505476460,Faia,1567,2018-02-10T07:00:00Z,2018-04-02T05:06:58.557007Z
Gardon_2016_fall,kobierzycki-france,707,Gardon,2758,2016-09-09T01:00:00Z,2016-09-30T21:47:45.520873Z
Gardon_2017_fall,kobierzycki-france,707,Gardon,2737,2017-09-08T05:00:00Z,2017-09-29T02:24:17.696727Z
Gardon_2017_spring,kobierzycki-france,707,Gardon,2085,2017-02-15T17:48:00.144116Z,2017-04-15T12:46:14.506835Z
Gardon_2018_fall,kobierzycki-france,707,Gardon,843,2018-09-08T12:44:11.688890Z,2018-10-03T13:46:40.124362Z
Gardon_2018_spring,kobierzycki-france,707,Gardon,2017,2018-01-10T00:00:00Z,2018-04-07T01:22:13.334414Z
Gurman_2017_fall,karyakin-russia,114,Gurman,1441,2017-09-08T05:00:00Z,2017-11-12T03:13:27.217490Z
Gurman_2018_fall,karyakin-russia,114,Gurman,1490,,
Gurman_2018_spring,karyakin-russia,114,Gurman,2117,,
H36_2018_fall,efrat-israel,180319,H36,576,2018-08-27T06:00:00Z,2018-09-23T00:39:39.297210Z
Haydi_2014_fall,buechley-mideast,132084,Haydi,1514,2014-08-18T08:02:59.792788Z,2014-11-27T02:47:02.964405Z
Haydi_2014_spring,buechley-mideast,132084,Haydi,169,,
Haydi_2015_fall,buechley-mideast,132084,Haydi,1288,2015-09-04T15:03:52.733447Z,2015-11-03T14:53:11.125316Z
Haydi_2015_spring,buechley-mideast,132084,Haydi,1408,2015-03-28T11:17:02.560004Z,2015-06-07T11:28:34.728366Z
Haydi_2016_spring,buechley-mideast,132084,Haydi,746,,
Heracles_2013_fall,oppel-balkans,130676,Heracles,204,,
Huebra_2017_fall,douro-spain,17021,Huebra,2586,2017-09-11T22:24:08.815443Z,2017-10-22T09:30:39.285475Z
Huebra_2017_spring,douro-spain,17021,Huebra,269,,
Huebra_2018_fall,douro-spain,17021,Huebra,2973,2018-09-17T18:01:01.800521Z,2018-11-06T05:27:08.743570Z
Huebra_2018_spring,douro-spain,17021,Huebra,2068,2018-02-02T06:00:00Z,2018-03-06T14:34:34.873374Z
Ibrahim_2013_fall,oppel-balkans,131248,Ibrahim,380,2013-08-26T07:22:38.634972Z,2013-09-25T11:37:59.517862Z
Igdir_2012_fall,buechley-mideast,118175,Igdir,1620,2012-09-13T00:20:53.443686Z,2012-10-18T13:32:21.870987Z
Igdir_2013_fall,buechley-mideast,118175,Igdir,2123,2013-09-15T07:19:43.769107Z,2013-10-25T04:58:15.980924Z
Igdir_2013_spring,buechley-mideast,118175,Igdir,1770,2013-03-10T18:39:06.537398Z,2013-04-15T01:39:24.033938Z
Igdir_2014_fall,buechley-mideast,118175,Igdir,1894,2014-09-26T14:11:00.263640Z,2014-11-14T17:44:13.936964Z
Igdir_2014_spring,buechley-mideast,118175,Igdir,1945,2014-02-21T03:46:30.171088Z,2014-04-06T18:35:40.051846Z
Igdir_2015_spring,buechley-mideast,118175,Igdir,889,,
Ikaros_2012_fall,oppel-balkans,118145,Ikaros,145,2012-08-20T01:47:06.672076Z,2012-09-11T22:48:18.083518Z
Iliaz_2012_fall,oppel-balkans,118153,Iliaz,1322,2012-08-31T00:52:05.645587Z,2012-12-31T23:00:00Z
Iliaz_2013_fall,oppel-balkans,118153,Iliaz,2328,,
Iliaz_2013_spring,oppel-balkans,118153,Iliaz,2261,,
Iliaz_2014_fall,oppel-balkans,118153,Iliaz,2261,2014-05-11T06:53:26.353306Z,2015-02-25T08:53:58.094066Z
Iliaz_2014_spring,oppel-balkans,118153,Iliaz,2253,2014-02-05T22:40:10.128227Z,2014-08-03T15:03:40.968455Z
Iliaz_2015_fall,oppel-balkans,118153,Iliaz,2285,2015-10-25T19:46:37.160494Z,2015-11-08T15:18:04.386244Z
Iliaz_2015_spring,oppel-balkans,118153,Iliaz,2229,2015-03-30T10:09:25.068016Z,2015-05-10T11:14:30.641933Z
Iliaz_2016_fall,oppel-balkans,118153,Iliaz,2196,2016-08-26T04:00:00Z,2016-09-27T17:52:08.709810Z
Iliaz_2016_spring,oppel-balkans,118153,Iliaz,2149,2016-01-02T05:00:00Z,2016-05-16T04:09:45.341683Z
Iliaz_2017_fall,oppel-balkans,118153,Iliaz,2109,2017-08-05T10:42:30.259616Z,2017-11-21T05:20:30.586690Z
Iliaz_2017_spring,oppel-balkans,118153,Iliaz,2090,2017-03-26T07:10:54.915835Z,2017-05-10T10:54:55.570259Z
Iliaz_2018_fall,oppel-balkans,118153,Iliaz,1996,2018-07-31T15:20:42.889681Z,2018-12-30T23:00:00Z
Iliaz_2018_spring,oppel-balkans,118153,Iliaz,1897,2018-03-12T08:03:30.215643Z,2018-04-20T10:09:55.923096Z
Ilin_2013_fall,oppel-balkans,130675,Ilin,122,,
Ilina_2013_fall,oppel-balkans,130674,Ilina,469,2013-09-14T00:35:44.575105Z,2013-09-27T20:07:11.800856Z
Iste_2014_fall,buechley-mideast,132086,Iste,1525,2014-09-12T11:15:31.332334Z,2014-10-12T06:36:12.803958Z
Iste_2014_spring,buechley-mideast,132086,Iste,156,,
Iste_2015_fall,buechley-mideast,132086,Iste,1416,2015-09-11T12:32:45.279470Z,2015-10-08T07:12:38.794367Z
Iste_2015_spring,buechley-mideast,132086,Iste,1427,2015-04-13T02:12:34.453502Z,2015-05-09T06:01:25.039901Z
Iste_2016_fall,buechley-mideast,132086,Iste,1359,2016-09-20T10:01:07.642130Z,2016-10-17T02:40:17.293790Z
Iste_2016_spring,buechley-mideast,132086,Iste,1396,2016-01-02T04:00:00Z,2016-04-15T11:20:24.328233Z
Iste_2017_fall,buechley-mideast,132086,Iste,1127,2017-09-19T21:37:20.319970Z,2017-10-16T13:32:30.648760Z
Iste_2017_spring,buechley-mideast,132086,Iste,1036,2017-02-11T15:39:54.709873Z,2017-05-19T08:20:05.290127Z
Iste_2018_fall,buechley-mideast,132086,Iste,1306,2018-09-10T10:05:33.158331Z,2018-10-07T06:57:52.899011Z
Iste_2018_spring,buechley-mideast,132086,Iste,1047,2018-03-10T19:32:12.230325Z,2018-04-08T08:11:02.135780Z
J4107_2018_fall,efrat-israel,180322,J4107,1987,2018-08-25T07:32:07.133348Z,2018-09-20T20:59:12.358641Z
Jenny_2015_fall,oppel-balkans,149507,Jenny,1867,2015-09-08T12:55:38.733796Z,2015-10-13T18:04:57.260360Z
Jenny_2016_fall,oppel-balkans,149507,Jenny,2238,2016-08-11T04:50:10.688820Z,2016-09-30T05:31:10.821443Z
Jenny_2016_spring,oppel-balkans,149507,Jenny,2170,2016-03-11T05:29:29.961596Z,2016-04-28T11:43:31.331064Z
Jenny_2017_fall,oppel-balkans,149507,Jenny,2048,2017-09-07T05:21:33.755982Z,2017-10-11T12:06:34.115905Z
Jenny_2017_spring,oppel-balkans,149507,Jenny,2051,2017-03-05T05:42:23.426487Z,2017-04-28T09:48:52.691769Z
Jenny_2018_fall,oppel-balkans,149507,Jenny,1959,2018-09-04T12:30:09.079893Z,2018-10-07T01:56:33.750950Z
Jenny_2018_spring,oppel-balkans,149507,Jenny,1548,2018-03-03T03:26:47.959659Z,2018-04-02T23:27:06.178622Z
Kapchug_2017_fall,karyakin-russia,115,Kapchug,175,2017-09-16T00:18:58.600260Z,2017-09-29T19:50:25.826010Z
Katerina_2013_fall,oppel-balkans,130671,Katerina,236,2013-09-04T19:21:00.310645Z,2013-10-01T16:20:16.454285Z
Katerina_2014_fall,oppel-balkans,130671,Katerina,51,,
Katerina_2014_spring,oppel-balkans,130671,Katerina,5,,
Lazaros_2012_fall,oppel-balkans,108050,Lazaros,1784,2012-08-18T17:07:07.101760Z,2012-10-07T06:07:32.656014Z
Lazaros_2012_spring,oppel-balkans,108050,Lazaros,42,,
Lazaros_2013_spring,oppel-balkans,108050,Lazaros,957,2013-02-27T08:10:42.773416Z,2013-04-09T00:26:19.828718Z
Levkipos_2012_fall,oppel-balkans,118146,Levkipos,1440,2012-09-03T04:45:25.830713Z,2012-11-16T02:51:34.737418Z
Levkipos_2013_fall,oppel-balkans,118146,Levkipos,2280,2013-05-23T09:02:06.073454Z,2014-03-09T11:02:37.814214Z
Levkipos_2013_spring,oppel-balkans,118146,Levkipos,2302,2013-04-21T03:03:21.637490Z,2013-05-12T12:42:14.251647Z
Levkipos_2014_fall,oppel-balkans,118146,Levkipos,2267,2014-06-18T23:53:47.748121Z,2014-07-31T17:04:37.317521Z
Levkipos_2014_spring,oppel-balkans,118146,Levkipos,2210,2014-02-24T21:15:24.798001Z,2014-08-26T21:34:17.849326Z
Levkipos_2015_spring,oppel-balkans,118146,Levkipos,1612,,
Lidia_2018_fall,migra-spain,48797732417,Lidia,1690,2018-08-31T08:00:00Z,2018-12-20T07:00:13.169207Z
Logiya_2013_fall,buechley-mideast,118174,Logiya,441,,
Logiya_2014_fall,buechley-mideast,118174,Logiya,1578,2014-07-10T12:00:00Z,2014-09-20T10:04:20.307623Z
Logiya_2014_spring,buechley-mideast,118174,Logiya,2178,2014-05-03T14:26:42.543717Z,2014-07-01T16:26:48.127137Z
Logiya_2015_fall,buechley-mideast,118174,Logiya,1862,2015-07-02T10:00:00Z,2015-09-30T11:32:54.480983Z
Logiya_2015_spring,buechley-mideast,118174,Logiya,1584,2015-04-10T04:39:16.465363Z,2015-05-14T23:40:09.575138Z
Logiya_2016_fall,buechley-mideast,118174,Logiya,1750,2016-09-11T16:34:02.319731Z,2016-10-05T02:47:35.426336Z
Logiya_2016_spring,buechley-mideast,118174,Logiya,1688,2016-04-02T12:27:52.532805Z,2016-05-21T07:28:44.868192Z
Logiya_2017_fall,buechley-mideast,118174,Logiya,1524,2017-09-11T07:42:45.886784Z,2017-10-04T04:35:24.669762Z
Logiya_2017_spring,buechley-mideast,118174,Logiya,1750,2017-04-03T05:39:14.539293Z,2017-05-08T04:34:14.016973Z
Logiya_2018_fall,buechley-mideast,118174,Logiya,1366,2018-09-03T22:22:41.830296Z,2018-09-27T09:39:56.895887Z
Logiya_2018_spring,buechley-mideast,118174,Logiya,1273,2018-03-11T21:16:29.160891Z,2018-04-25T01:48:44.291837Z
