id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Macedonia_2011_fall,oppel-balkans,61952,Macedonia,160,2011-09-09T00:00:00Z,2011-09-22T19:43:37.927014Z
Malysh_2017_fall,karyakin-russia,116,Malysh,384,2017-09-15T05:00:00Z,2017-10-08T05:35:43.412268Z
Maria_2016_fall,oppel-balkans,149504,Maria,542,2016-09-22T17:33:20.151551Z,2016-10-15T16:24:28.739830Z
Mille_2013_fall,buechley-mideast,132085,Mille,266,,
Mille_2014_fall,buechley-mideast,132085,Mille,1574,2014-09-18T05:40:49.298509Z,2014-09-28T19:45:32.372221Z
Mille_2014_spring,buechley-mideast,132085,Mille,1488,,
Mille_2015_spring,buechley-mideast,132085,Mille,1273,,
Odiseas_2012_fall,oppel-balkans,118149,Odiseas,47,,
Orada_2015_fall,buechley-mideast,48500703778,Orada,1499,2015-08-25T06:28:48.811487Z,2015-09-29T01:39:25.716670Z
Orada_2016_fall,buechley-mideast,48500703778,Orada,731,2016-09-13T15:36:55.943014Z,2016-10-06T02:45:00.171719Z
Orada_2016_spring,buechley-mideast,48500703778,Orada,725,2016-05-07T20:57:16.233473Z,2016-06-12T02:07:24.421156Z
Orada_2017_spring,buechley-mideast,48500703778,Orada,163,,
Ossau_2018_fall,kobierzycki-france,17996,Ossau,132,2018-08-31T10:44:02.541384Z,2018-09-14T02:06:13.319406Z
Panteley_2018_fall,oppel-balkans,171360,Panteley,3481,2018-07-13T07:34:43.357582Z,2019-02-09T13:22:11.081984Z
Panteley_2018_spring,oppel-balkans,171360,Panteley,1100,,
Paschalis_2013_fall,oppel-balkans,130670,Paschalis,1527,2013-09-04T13:38:44.183527Z,2013-10-08T22:00:00Z
Paschalis_2014_spring,oppel-balkans,130670,Paschalis,720,,
Poiares_2017_fall,life.rupis-spain,48797733001,Poiares,1052,2017-09-10T10:58:02.674220Z,2017-10-28T13:17:18.860919Z
Poiares_2017_spring,life.rupis-spain,48797733001,Poiares,322,,
Polya_2018_fall,oppel-balkans,171356,Polya,3694,2018-10-03T00:00:00Z,2018-12-28T18:00:00Z
Polya_2018_spring,oppel-balkans,171356,Polya,1100,,
Provence_2017_fall,kobierzycki-france,5018,Provence,2318,2017-08-14T05:00:00Z,2017-09-09T09:32:33.508240Z
Provence_2018_fall,kobierzycki-france,5018,Provence,942,2018-07-19T06:00:00Z,2018-10-07T18:00:00Z
Provence_2018_spring,kobierzycki-france,5018,Provence,2327,2018-03-09T06:00:00Z,2018-04-12T05:42:47.994695Z
Pyrenees_2015_fall,kobierzycki-france,48601087785,Pyrenees,955,,
Pyrenees_2015_spring,kobierzycki-france,48601087785,Pyrenees,32,,
Pyrenees_2016_fall,kobierzycki-france,48601087785,Pyrenees,576,2016-08-22T21:43:29.242007Z,2016-11-05T00:16:30.757993Z
Pyrenees_2016_spring,kobierzycki-france,48601087785,Pyrenees,555,,
Quel_2016_fall,migra-spain,4405,Quel,649,2016-08-21T19:41:10.471728Z,2016-10-28T14:23:28.414786Z
Quel_2017_fall,migra-spain,4405,Quel,1385,,
Quel_2017_spring,migra-spain,4405,Quel,1163,,
Quel_2018_spring,migra-spain,4405,Quel,17,,
Redcliff_2013_fall,oppel-balkans,130673,Redcliff,198,2013-09-05T04:02:49.782793Z,2013-09-30T12:14:07.179872Z
Regina_2016_fall,oppel-balkans,149506,Regina,166,2016-08-29T17:08:57.360277Z,2016-09-17T10:58:02.812625Z
Rupis_2016_fall,life.rupis-spain,48511694900,Rupis,1387,2016-09-14T21:54:07.774907Z,2016-10-11T17:59:59.783074Z
Rupis_2017_fall,life.rupis-spain,48511694900,Rupis,1264,2017-09-08T15:11:56.287514Z,2017-10-05T23:25:46.631594Z
Rupis_2017_spring,life.rupis-spain,48511694900,Rupis,1386,2017-04-02T09:00:00Z,2017-04-22T13:43:58.070626Z
Rupis_2018_fall,life.rupis-spain,48511694900,Rupis,1575,2018-09-22T07:00:00Z,2018-10-16T22:26:09.183838Z
Rupis_2018_spring,life.rupis-spain,48511694900,Rupis,1257,2018-03-11T06:00:00Z,2018-04-07T06:56:04.607079Z
Sanie_2013_fall,oppel-balkans,131249,Sanie,1560,2013-08-02T05:00:00Z,2013-10-15T08:56:04.369941Z
Sanie_2014_fall,oppel-balkans,131249,Sanie,2314,,
Sanie_2014_spring,oppel-balkans,131249,Sanie,2249,,
Sanie_2015_fall,oppel-balkans,131249,Sanie,2206,2015-07-24T02:00:00Z,2015-09-13T01:21:27.179372Z
Sanie_2015_spring,oppel-balkans,131249,Sanie,2232,2015-04-28T04:50:56.628169Z,2015-06-10T11:08:44.542927Z
Sanie_2016_fall,oppel-balkans,131249,Sanie,1108,2016-07-02T00:00:00Z,2016-11-05T00:16:30.757993Z
Sanie_2016_spring,oppel-balkans,131249,Sanie,2186,2016-04-04T19:08:51.998750Z,2016-05-23T06:03:45.342840Z
Sarygush_2017_fall,karyakin-russia,117,Sarygush,300,2017-09-05T05:00:00Z,2017-09-24T10:55:31.752321Z
Serhat_2014_fall,buechley-mideast,10007,Serhat,705,2014-09-17T14:37:36.187521Z,2014-10-09T13:39:42.475674Z
Serhat_2014_spring,buechley-mideast,10007,Serhat,223,,
Spartacus_2010_fall,oppel-balkans,61952,Spartacus,966,2010-08-20T09:46:51.261975Z,2010-12-12T15:12:00.617911Z
Spartacus_2011_spring,oppel-balkans,61952,Spartacus,124,,
Svetlina_2012_fall,oppel-balkans,118152,Svetlina,1348,2012-09-06T05:00:00Z,2012-12-02T22:32:31.818117Z
Svetlina_2013_fall,oppel-balkans,118152,Svetlina,2108,2013-11-14T13:00:35.125098Z,2013-12-20T15:06:01.933882Z
Svetlina_2013_spring,oppel-balkans,118152,Svetlina,2046,,
Svetlina_2014_fall,oppel-balkans,118152,Svetlina,813,,
Svetlina_2014_spring,oppel-balkans,118152,Svetlina,2176,2014-05-24T04:00:00Z,2014-06-13T05:53:26.343065Z
Tuzluca_2013_fall,buechley-mideast,209,Tuzluca,3979,2013-07-27T22:14:32.611005Z,2013-10-27T21:49:56.372918Z
Tuzluca_2013_spring,buechley-mideast,209,Tuzluca,205,,
Tuzluca_2014_fall,buechley-mideast,209,Tuzluca,4242,2014-08-01T00:00:00Z,2014-10-11T22:00:00Z
Tuzluca_2014_spring,buechley-mideast,209,Tuzluca,3960,2014-03-24T20:06:32.460890Z,2014-05-15T16:11:30.383219Z
Tuzluca_2015_fall,buechley-mideast,209,Tuzluca,4354,2015-08-28T00:00:00Z,2015-10-04T18:59:11.704702Z
Tuzluca_2015_spring,buechley-mideast,209,Tuzluca,4212,2015-01-28T00:00:00Z,2015-04-17T00:26:11.354625Z
Tuzluca_2016_fall,buechley-mideast,209,Tuzluca,2274,2016-09-09T00:00:00Z,2016-10-13T04:05:11.508250Z
Tuzluca_2016_spring,buechley-mideast,209,Tuzluca,4175,2016-02-29T03:57:47.824278Z,2016-04-21T09:19:55.303630Z
Volen_2012_fall,oppel-balkans,118148,Volen,1514,2012-09-05T07:00:00Z,2012-12-31T22:00:00Z
Volen_2013_fall,oppel-balkans,118148,Volen,2243,,
Volen_2013_spring,oppel-balkans,118148,Volen,2217,,
Volen_2014_fall,oppel-balkans,118148,Volen,1007,2014-09-12T22:54:14.744258Z,2014-10-10T21:53:37.256418Z
Volen_2014_spring,oppel-balkans,118148,Volen,2143,2014-04-20T12:20:22.075667Z,2014-07-26T18:06:09.655806Z
Zikmund_2018_fall,oppel-balkans,171349,Zikmund,558,,
Zuri_2017_fall,migra-spain,5533,Zuri,2398,2017-09-08T06:00:00Z,2017-09-23T15:03:57.571313Z
