id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Lomets_2016_fall,oppel-balkans,118149,Lomets,238,2016-08-27T05:00:00Z,2016-09-19T23:57:23.473934Z
Macedonia_2011_fall,oppel-balkans,61952,Macedonia,160,2011-09-09T00:00:00Z,2011-09-23T12:25:22.656577Z
Malysh_2017_fall,karyakin-russia,116,Malysh,384,2017-09-15T05:00:00Z,2017-10-09T11:55:48.510004Z
Maria_2016_fall,oppel-balkans,149504,Maria,542,2016-09-21T05:21:30.752996Z,2016-10-17T04:36:18.138384Z
Mille_2013_fall,buechley-mideast,132085,Mille,266,,
Mille_2014_fall,buechley-mideast,132085,Mille,1574,2014-09-17T12:59:04.568946Z,2014-09-29T12:27:17.101784Z
Mille_2014_spring,buechley-mideast,132085,Mille,1488,,
Mille_2015_spring,buechley-mideast,132085,Mille,1273,,
Odiseas_2012_fall,oppel-balkans,118149,Odiseas,47,,
Orada_2015_fall,buechley-mideast,48500703778,Orada,1499,2015-08-22T23:35:59.726332Z,2015-10-01T08:32:14.801826Z
Orada_2016_fall,buechley-mideast,48500703778,Orada,731,2016-09-12T04:11:18.520455Z,2016-10-07T14:10:37.594278Z
Orada_2016_spring,buechley-mideast,48500703778,Orada,725,2016-05-05T13:25:03.439763Z,2016-06-14T09:39:37.214867Z
Orada_2017_spring,buechley-mideast,48500703778,Orada,163,,
Ossau_2018_fall,kobierzycki-france,17996,Ossau,132,2018-08-30T13:13:20.118177Z,2018-09-14T23:36:55.742613Z
Panteley_2018_fall,oppel-balkans,171360,Panteley,3481,2018-06-29T10:26:15.815778Z,2019-02-23T10:30:38.623788Z
Panteley_2018_spring,oppel-balkans,171360,Panteley,1100,,
Paschalis_2013_fall,oppel-balkans,130670,Paschalis,1527,2013-09-02T12:45:52.019230Z,2013-10-08T22:00:00Z
Paschalis_2014_spring,oppel-balkans,130670,Paschalis,720,,
Poiares_2017_fall,life.rupis-spain,48797733001,Poiares,1052,2017-09-07T07:06:56.966585Z,2017-10-31T17:08:24.568555Z
Poiares_2017_spring,life.rupis-spain,48797733001,Poiares,322,,
Polya_2018_fall,oppel-balkans,171356,Polya,3694,2018-10-03T00:00:00Z,2018-12-28T18:00:00Z
Polya_2018_spring,oppel-balkans,171356,Polya,1100,,
Provence_2017_fall,kobierzycki-france,5018,Provence,2318,2017-08-12T06:45:32.263083Z,2017-09-11T03:08:57.579705Z
Provence_2018_fall,kobierzycki-france,5018,Provence,942,2018-07-19T06:00:00Z,2018-10-07T18:00:00Z
Provence_2018_spring,kobierzycki-france,5018,Provence,2327,2018-03-09T06:00:00Z,2018-04-13T17:48:16.977998Z
Pyrenees_2015_fall,kobierzycki-france,48601087785,Pyrenees,955,,
Pyrenees_2015_spring,kobierzycki-france,48601087785,Pyrenees,32,,
Pyrenees_2016_fall,kobierzycki-france,48601087785,Pyrenees,576,2016-08-18T00:51:16.135065Z,2016-11-09T21:08:43.864935Z
Pyrenees_2016_spring,kobierzycki-france,48601087785,Pyrenees,555,,
Quel_2016_fall,migra-spain,4405,Quel,649,2016-08-17T08:47:37.854695Z,2016-11-02T01:17:01.031820Z
Quel_2017_fall,migra-spain,4405,Quel,1385,,
Quel_2017_spring,migra-spain,4405,Quel,1163,,
Quel_2018_spring,migra-spain,4405,Quel,17,,
Redcliff_2013_fall,oppel-balkans,130673,Redcliff,198,2013-09-03T12:04:57.057235Z,2013-10-02T04:11:59.905429Z
Regina_2016_fall,oppel-balkans,149506,Regina,166,2016-08-28T11:35:28.568774Z,2016-09-18T16:31:31.604128Z
Rupis_2016_fall,life.rupis-spain,48511694900,Rupis,1387,2016-09-13T03:34:40.286779Z,2016-10-13T12:19:27.271202Z
Rupis_2017_fall,life.rupis-spain,48511694900,Rupis,1264,2017-09-06T20:04:38.652728Z,2017-10-07T18:33:04.266381Z
Rupis_2017_spring,life.rupis-spain,48511694900,Rupis,1386,2017-04-02T09:00:00Z,2017-04-23T17:32:32.460455Z
Rupis_2018_fall,life.rupis-spain,48511694900,Rupis,1575,2018-09-22T07:00:00Z,2018-10-18T04:59:36.151088Z
Rupis_2018_spring,life.rupis-spain,48511694900,Rupis,1257,2018-03-11T06:00:00Z,2018-04-08T14:44:55.828046Z
Sanie_2013_fall,oppel-balkans,131249,Sanie,1560,2013-08-02T05:00:00Z,2013-10-17T00:55:46.222103Z
Sanie_2014_fall,oppel-balkans,131249,Sanie,2314,,
Sanie_2014_spring,oppel-balkans,131249,Sanie,2249,,
Sanie_2015_fall,oppel-balkans,131249,Sanie,2206,2015-07-24T02:00:00Z,2015-09-14T16:38:08.936333Z
Sanie_2015_spring,oppel-balkans,131249,Sanie,2232,2015-04-25T08:37:17.630053Z,2015-06-13T07:22:23.541043Z
Sanie_2016_fall,oppel-balkans,131249,Sanie,1108,2016-07-02T00:00:00Z,2016-11-09T21:08:43.864935Z
Sanie_2016_spring,oppel-balkans,131249,Sanie,2186,2016-04-01T14:43:53.379900Z,2016-05-26T10:28:43.961690Z
Sarygush_2017_fall,karyakin-russia,117,Sarygush,300,2017-09-05T05:00:00Z,2017-09-25T12:03:42.644228Z
Serhat_2014_fall,buechley-mideast,10007,Serhat,705,2014-09-16T03:59:41.000322Z,2014-10-11T00:17:37.662872Z
Serhat_2014_spring,buechley-mideast,10007,Serhat,223,,
Spartacus_2010_fall,oppel-balkans,61952,Spartacus,966,2010-08-12T21:38:22.323836Z,2010-12-20T03:20:29.556051Z
Spartacus_2011_spring,oppel-balkans,61952,Spartacus,124,,
Svetlina_2012_fall,oppel-balkans,118152,Svetlina,1348,2012-09-06T05:00:00Z,2012-12-07T22:49:24.020994Z
Svetlina_2013_fall,oppel-balkans,118152,Svetlina,2108,2013-11-12T04:05:53.070291Z,2013-12-23T00:00:43.988688Z
Svetlina_2013_spring,oppel-balkans,118152,Svetlina,2046,,
Svetlina_2014_fall,oppel-balkans,118152,Svetlina,813,,
Svetlina_2014_spring,oppel-balkans,118152,Svetlina,2176,2014-05-24T04:00:00Z,2014-06-13T22:35:11.072628Z
Tuzluca_2013_fall,buechley-mideast,209,Tuzluca,3979,2013-07-21T21:10:46.105248Z,2013-11-02T22:53:42.878675Z
Tuzluca_2013_spring,buechley-mideast,209,Tuzluca,205,,
Tuzluca_2014_fall,buechley-mideast,209,Tuzluca,4242,2014-08-01T00:00:00Z,2014-10-11T22:00:00Z
Tuzluca_2014_spring,buechley-mideast,209,Tuzluca,3960,2014-03-21T10:21:32.790159Z,2014-05-19T01:56:30.053950Z
Tuzluca_2015_fall,buechley-mideast,209,Tuzluca,4354,2015-08-28T00:00:00Z,2015-10-06T17:21:59.823363Z
Tuzluca_2015_spring,buechley-mideast,209,Tuzluca,4212,2015-01-28T00:00:00Z,2015-04-19T19:12:00.527884Z
Tuzluca_2016_fall,buechley-mideast,209,Tuzluca,2274,2016-09-09T00:00:00Z,2016-10-14T16:30:13.717177Z
Tuzluca_2016_spring,buechley-mideast,209,Tuzluca,4175,2016-02-25T17:36:11.464288Z,2016-04-24T19:41:31.663620Z
Volen_2012_fall,oppel-balkans,118148,Volen,1514,2012-09-03T13:00:00.589296Z,2012-12-31T22:00:00Z
Volen_2013_fall,oppel-balkans,118148,Volen,2243,,
Volen_2013_spring,oppel-balkans,118148,Volen,2217,,
Volen_2014_fall,oppel-balkans,118148,Volen,1007,2014-09-11T02:48:45.742150Z,2014-10-12T17:59:06.258527Z
Volen_2014_spring,oppel-balkans,118148,Volen,2143,2014-04-14T02:59:08.073504Z,2014-08-02T03:27:23.657969Z
Zikmund_2018_fall,oppel-balkans,171349,Zikmund,558,,
Zuri_2017_fall,migra-spain,5533,Zuri,2398,2017-09-08T06:00:00Z,2017-09-24T14:13:11.101026Z
