id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Brieva_2017_spring,migra-spain,4404,Brieva,1240,,
Bruco_2017_fall,life.rupis-spain,48505470927,Bruco,1481,2017-09-04T15:00:12.117230Z,2017-10-05T20:00:00Z
Bruco_2018_spring,life.rupis-spain,48505470927,Bruco,24,,
Cabuk_2014_fall,buechley-mideast,132087,Cabuk,1521,2014-09-07T17:54:28.088318Z,2014-11-10T20:00:00Z
Cabuk_2015_fall,buechley-mideast,132087,Cabuk,1249,2015-10-07T21:24:02.115247Z,2015-10-24T07:35:58.349126Z
Cabuk_2015_spring,buechley-mideast,132087,Cabuk,1448,2015-05-28T09:00:00Z,2015-06-27T01:57:49.226191Z
Camaces_2017_fall,douro-spain,17017,Camaces,381,2017-08-01T14:00:00Z,2017-11-23T14:28:42.083579Z
Castor_2014_fall,oppel-balkans,135955,Castor,2157,2014-08-22T05:00:00Z,2014-10-05T22:00:00Z
Castor_2014_spring,oppel-balkans,135955,Castor,530,,
Castor_2015_fall,oppel-balkans,135955,Castor,2164,2015-08-11T05:00:00Z,2015-10-12T22:00:00Z
Castor_2015_spring,oppel-balkans,135955,Castor,2121,2015-03-07T03:00:00Z,2015-04-11T02:09:48.968384Z
Castor_2016_spring,oppel-balkans,135955,Castor,575,,
Djibouti_2013_fall,buechley-mideast,127589,Djibouti,1540,,
Djibouti_2013_spring,buechley-mideast,127589,Djibouti,516,,
Djibouti_2014_spring,buechley-mideast,127589,Djibouti,1030,,
Dobromir_2012_fall,oppel-balkans,118150,Dobromir,1489,2012-08-18T21:00:00Z,2012-11-25T22:00:00Z
Dobromir_2013_fall,oppel-balkans,118150,Dobromir,2239,,
Dobromir_2013_spring,oppel-balkans,118150,Dobromir,2217,,
Dobromir_2014_fall,oppel-balkans,118150,Dobromir,2173,2014-08-05T07:00:00Z,2014-10-07T05:00:06.907626Z
Dobromir_2014_spring,oppel-balkans,118150,Dobromir,2125,2014-03-08T04:00:00Z,2014-06-25T23:00:00Z
Dobromir_2015_fall,oppel-balkans,118150,Dobromir,2188,2015-07-05T05:00:00Z,2015-11-02T22:00:00Z
Dobromir_2015_spring,oppel-balkans,118150,Dobromir,2160,2015-03-02T04:00:00Z,2015-05-18T03:22:05.264882Z
Dobromir_2016_fall,oppel-balkans,118150,Dobromir,997,2016-08-18T05:00:00Z,2016-09-25T16:36:14.463394Z
Dobromir_2016_spring,oppel-balkans,118150,Dobromir,2209,2016-04-30T07:00:12.441269Z,2016-06-30T23:00:00Z
Douro_2017_fall,life.rupis-spain,48797733050,Douro,1406,2017-08-27T14:23:10.850406Z,2017-09-13T04:55:17.395545Z
Douro_2017_spring,life.rupis-spain,48797733050,Douro,175,,
Douro_2018_fall,life.rupis-spain,48797733050,Douro,1991,2018-08-25T07:00:00Z,2018-10-09T20:00:00Z
Douro_2018_spring,life.rupis-spain,48797733050,Douro,1717,2018-01-24T06:00:00Z,2018-02-28T23:58:08.308231Z
Ekhi_2018_fall,migra-spain,5533,Ekhi,2622,2018-09-01T06:00:00Z,2018-09-20T10:37:46.926678Z
Elodie_2016_fall,oppel-balkans,135956,Elodie,1426,2016-09-27T04:00:00Z,2016-10-18T17:27:06.205369Z
Elodie_2017_fall,oppel-balkans,135956,Elodie,908,,
Elodie_2017_spring,oppel-balkans,135956,Elodie,2257,,
Endoia_2017_fall,migra-spain,5534,Endoia,856,2017-09-03T06:00:00Z,2017-11-09T14:28:42.083579Z
Faia_2017_fall,life.rupis-spain,48505476460,Faia,1956,2017-08-23T08:00:00Z,2017-12-31T17:00:00Z
Faia_2017_spring,life.rupis-spain,48505476460,Faia,218,,
Faia_2018_fall,life.rupis-spain,48505476460,Faia,678,2018-08-31T08:00:00Z,2018-10-24T14:28:42.083579Z
Faia_2018_spring,life.rupis-spain,48505476460,Faia,1567,2018-02-10T07:00:00Z,2018-03-21T09:36:04.622125Z
Gardon_2016_fall,kobierzycki-france,707,Gardon,2758,2016-09-09T01:00:00Z,2016-09-26T00:20:11.072056Z
Gardon_2017_fall,kobierzycki-france,707,Gardon,2737,2017-09-08T05:00:00Z,2017-09-24T16:57:15.476549Z
Gardon_2017_spring,kobierzycki-france,707,Gardon,2085,2017-02-28T00:00:00Z,2017-04-01T17:29:49.728469Z
Gardon_2018_fall,kobierzycki-france,707,Gardon,843,2018-09-09T05:00:00Z,2018-09-27T16:39:46.282021Z
Gardon_2018_spring,kobierzycki-france,707,Gardon,2017,2018-01-10T00:00:00Z,2018-03-31T16:00:00Z
Gurman_2017_fall,karyakin-russia,114,Gurman,1441,2017-09-08T05:00:00Z,2017-10-28T03:34:06.231850Z
Gurman_2018_fall,karyakin-russia,114,Gurman,1490,,
Gurman_2018_spring,karyakin-russia,114,Gurman,2117,,
H36_2018_fall,efrat-israel,180319,H36,576,2018-08-27T06:00:00Z,2018-09-19T18:49:27.410560Z
Haydi_2014_fall,buechley-mideast,132084,Haydi,1514,2014-09-10T23:55:49.457054Z,2014-11-03T10:54:13.300139Z
Haydi_2014_spring,buechley-mideast,132084,Haydi,169,,
Haydi_2015_fall,buechley-mideast,132084,Haydi,1288,2015-09-18T17:06:43.139857Z,2015-10-20T12:50:20.718905Z
Haydi_2015_spring,buechley-mideast,132084,Haydi,1408,2015-04-11T05:00:00Z,2015-05-21T19:21:32.313970Z
Haydi_2016_spring,buechley-mideast,132084,Haydi,746,,
Heracles_2013_fall,oppel-balkans,130676,Heracles,204,,
Huebra_2017_fall,douro-spain,17021,Huebra,2586,2017-09-20T00:00:00Z,2017-10-12T21:30:36.126312Z
Huebra_2017_spring,douro-spain,17021,Huebra,269,,
Huebra_2018_fall,douro-spain,17021,Huebra,2973,2018-09-29T08:48:29.333779Z,2018-10-25T14:39:41.210312Z
Huebra_2018_spring,douro-spain,17021,Huebra,2068,2018-02-02T06:00:00Z,2018-02-28T21:14:26.014313Z
Ibrahim_2013_fall,oppel-balkans,131248,Ibrahim,380,2013-09-02T09:25:16.258390Z,2013-09-18T09:35:21.894444Z
Igdir_2012_fall,buechley-mideast,118175,Igdir,1620,2012-09-20T00:00:00Z,2012-10-10T05:13:25.064101Z
Igdir_2013_fall,buechley-mideast,118175,Igdir,2123,2013-09-24T00:00:00Z,2013-10-15T20:07:54.748524Z
Igdir_2013_spring,buechley-mideast,118175,Igdir,1770,2013-03-17T03:00:00Z,2013-04-06T18:47:36.088653Z
Igdir_2014_fall,buechley-mideast,118175,Igdir,1894,2014-10-07T17:00:00Z,2014-11-03T04:47:47.997788Z
Igdir_2014_spring,buechley-mideast,118175,Igdir,1945,2014-03-03T01:00:00Z,2014-03-27T07:10:58.911704Z
Igdir_2015_spring,buechley-mideast,118175,Igdir,889,,
Ikaros_2012_fall,oppel-balkans,118145,Ikaros,145,2012-08-25T10:41:10.837074Z,2012-09-06T13:54:13.918520Z
Iliaz_2012_fall,oppel-balkans,118153,Iliaz,1322,2012-09-09T11:00:00Z,2012-12-31T23:00:00Z
Iliaz_2013_fall,oppel-balkans,118153,Iliaz,2328,,
Iliaz_2013_spring,oppel-balkans,118153,Iliaz,2261,,
Iliaz_2014_fall,oppel-balkans,118153,Iliaz,2261,2014-07-05T00:00:00Z,2014-12-19T06:19:48.474424Z
Iliaz_2014_spring,oppel-balkans,118153,Iliaz,2253,2014-03-19T21:30:57.374296Z,2014-06-22T16:12:53.722386Z
Iliaz_2015_fall,oppel-balkans,118153,Iliaz,2285,2015-10-29T01:36:49.047143Z,2015-11-05T09:27:52.499594Z
Iliaz_2015_spring,oppel-balkans,118153,Iliaz,2229,2015-04-09T00:00:00Z,2015-04-30T19:57:34.293754Z
Iliaz_2016_fall,oppel-balkans,118153,Iliaz,2196,2016-08-26T04:00:00Z,2016-09-20T13:38:01.294537Z
Iliaz_2016_spring,oppel-balkans,118153,Iliaz,2149,2016-01-02T05:00:00Z,2016-04-28T05:07:37.684926Z
Iliaz_2017_fall,oppel-balkans,118153,Iliaz,2109,2017-08-30T18:00:32.189081Z,2017-11-07T23:00:00Z
Iliaz_2017_spring,oppel-balkans,118153,Iliaz,2090,2017-04-05T21:37:31.352865Z,2017-04-29T20:28:19.133229Z
Iliaz_2018_fall,oppel-balkans,118153,Iliaz,1996,2018-08-21T19:27:14.120665Z,2018-12-30T23:00:00Z
Iliaz_2018_spring,oppel-balkans,118153,Iliaz,1897,2018-03-16T05:00:00Z,2018-04-11T05:54:46.239412Z
Ilin_2013_fall,oppel-balkans,130675,Ilin,122,,
Ilina_2013_fall,oppel-balkans,130674,Ilina,469,2013-09-17T06:25:56.461755Z,2013-09-24T14:16:59.914206Z
Iste_2014_fall,buechley-mideast,132086,Iste,1525,2014-09-19T05:00:00Z,2014-10-05T06:39:06.917922Z
Iste_2014_spring,buechley-mideast,132086,Iste,156,,
Iste_2015_fall,buechley-mideast,132086,Iste,1416,2015-09-17T05:00:00Z,2015-10-02T00:19:23.702067Z
Iste_2015_spring,buechley-mideast,132086,Iste,1427,2015-04-14T07:00:00Z,2015-05-03T02:37:22.195952Z
Iste_2016_fall,buechley-mideast,132086,Iste,1359,2016-09-25T05:00:00Z,2016-10-10T20:15:22.945781Z
Iste_2016_spring,buechley-mideast,132086,Iste,1396,2016-01-02T04:00:00Z,2016-04-10T07:00:50.271903Z
Iste_2017_fall,buechley-mideast,132086,Iste,1127,2017-09-25T13:00:00Z,2017-10-10T07:17:55.971933Z
Iste_2017_spring,buechley-mideast,132086,Iste,1036,2017-03-06T08:31:17.916421Z,2017-04-26T15:28:42.083579Z
Iste_2018_fall,buechley-mideast,132086,Iste,1306,2018-09-16T05:00:00Z,2018-09-30T23:33:32.158827Z
Iste_2018_spring,buechley-mideast,132086,Iste,1047,2018-03-16T05:00:00Z,2018-04-01T15:26:22.614133Z
J4107_2018_fall,efrat-israel,180322,J4107,1987,2018-08-28T06:00:00Z,2018-09-14T15:19:23.763308Z
Jenny_2015_fall,oppel-balkans,149507,Jenny,1867,2015-09-14T05:00:00Z,2015-10-05T11:39:12.735697Z
Jenny_2016_fall,oppel-balkans,149507,Jenny,2238,2016-08-19T05:00:00Z,2016-09-18T11:37:05.683098Z
Jenny_2016_spring,oppel-balkans,149507,Jenny,2170,2016-03-18T05:00:00Z,2016-04-17T03:47:25.616491Z
Jenny_2017_fall,oppel-balkans,149507,Jenny,2048,2017-09-12T05:00:00Z,2017-10-03T10:56:26.850528Z
Jenny_2017_spring,oppel-balkans,149507,Jenny,2051,2017-03-14T02:00:00Z,2017-04-15T16:34:11.465408Z
Jenny_2018_fall,oppel-balkans,149507,Jenny,1959,2018-09-10T05:00:00Z,2018-10-04T22:00:00Z
Jenny_2018_spring,oppel-balkans,149507,Jenny,1548,2018-03-04T05:00:00Z,2018-03-26T17:42:36.919212Z
Kapchug_2017_fall,karyakin-russia,115,Kapchug,175,2017-09-19T07:00:00Z,2017-09-26T14:00:13.939361Z
Katerina_2013_fall,oppel-balkans,130671,Katerina,236,2013-09-11T09:00:00Z,2013-09-25T08:54:17.949285Z
Katerina_2014_fall,oppel-balkans,130671,Katerina,51,,
Katerina_2014_spring,oppel-balkans,130671,Katerina,5,,
Lazaros_2012_fall,oppel-balkans,108050,Lazaros,1784,2012-08-30T08:16:43.187253Z,2012-09-25T14:57:56.570521Z
Lazaros_2012_spring,oppel-balkans,108050,Lazaros,42,,
Lazaros_2013_spring,oppel-balkans,108050,Lazaros,957,2013-03-08T00:00:00Z,2013-03-30T11:13:42.225253Z
Levkipos_2012_fall,oppel-balkans,118146,Levkipos,1440,2012-09-09T07:00:00Z,2012-10-30T23:00:00Z
Levkipos_2013_fall,oppel-balkans,118146,Levkipos,2280,2013-07-30T11:36:15.693096Z,2013-12-31T08:28:28.194571Z
Levkipos_2013_spring,oppel-balkans,118146,Levkipos,2302,2013-04-26T03:39:08.670905Z,2013-05-07T12:06:27.218231Z
Levkipos_2014_fall,oppel-balkans,118146,Levkipos,2267,2014-06-29T00:35:33.778928Z,2014-07-21T16:22:51.286713Z
Levkipos_2014_spring,oppel-balkans,118146,Levkipos,2210,2014-04-08T20:30:10.010281Z,2014-07-14T22:19:32.637045Z
Levkipos_2015_spring,oppel-balkans,118146,Levkipos,1612,,
Lidia_2018_fall,migra-spain,48797732417,Lidia,1690,2018-08-31T08:00:00Z,2018-11-27T04:21:54.897026Z
Logiya_2013_fall,buechley-mideast,118174,Logiya,441,,
Logiya_2014_fall,buechley-mideast,118174,Logiya,1578,2014-07-10T12:00:00Z,2014-09-12T10:54:44.266167Z
Logiya_2014_spring,buechley-mideast,118174,Logiya,2178,2014-05-17T11:22:09.995580Z,2014-06-17T19:31:20.675274Z
Logiya_2015_fall,buechley-mideast,118174,Logiya,1862,2015-07-02T10:00:00Z,2015-09-23T12:11:53.653008Z
Logiya_2015_spring,buechley-mideast,118174,Logiya,1584,2015-04-17T04:00:00Z,2015-05-06T19:37:15.943812Z
Logiya_2016_fall,buechley-mideast,118174,Logiya,1750,2016-09-15T00:00:00Z,2016-09-29T14:47:29.224737Z
Logiya_2016_spring,buechley-mideast,118174,Logiya,1688,2016-04-13T23:24:00.893011Z,2016-05-09T20:32:36.507986Z
Logiya_2017_fall,buechley-mideast,118174,Logiya,1524,2017-09-15T08:00:00Z,2017-09-28T19:43:20.861803Z
Logiya_2017_spring,buechley-mideast,118174,Logiya,1750,2017-04-08T04:00:00Z,2017-04-29T23:36:22.521065Z
Logiya_2018_fall,buechley-mideast,118174,Logiya,1366,2018-09-06T10:00:00Z,2018-09-21T21:24:53.358888Z
Logiya_2018_spring,buechley-mideast,118174,Logiya,1273,2018-03-22T04:00:00Z,2018-04-14T16:48:53.628354Z
Lomets_2016_fall,oppel-balkans,118149,Lomets,238,2016-08-27T05:00:00Z,2016-09-17T02:57:33.993699Z
Macedonia_2011_fall,oppel-balkans,61952,Macedonia,160,2011-09-09T00:00:00Z,2011-09-21T04:36:48.116383Z
Malysh_2017_fall,karyakin-russia,116,Malysh,384,2017-09-15T05:00:00Z,2017-10-05T06:31:44.158951Z
Maria_2016_fall,oppel-balkans,149504,Maria,542,2016-09-25T05:00:00Z,2016-10-12T03:36:27.576979Z
Mille_2013_fall,buechley-mideast,132085,Mille,266,,
Mille_2014_fall,buechley-mideast,132085,Mille,1574,2014-09-19T20:47:39.109139Z,2014-09-27T04:38:42.561591Z
